name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Kathmandu,2022-04-12,27.9,18.9,22.6,29.2,18.9,22.7,18.2,77,0,0,0,rain,0,0,10.4,24.1,217.6,1013.6,68.3,6.2,167.3,14.4,7,10,2022-04-12T05:42:33,2022-04-12T18:27:01,0.35,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-13,28.9,18.4,23,30,18.4,23.3,18,75.3,0,0,0,rain,0,0,13.7,33.2,224.8,1012,56.6,6,216.8,18.7,9,10,2022-04-13T05:41:30,2022-04-13T18:27:33,0.39,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-14,30.3,16.6,23.2,28.9,16.6,22.8,11.2,55.9,6,100,8.33,rain,0,0,44.6,25.8,293.4,1011.3,38.1,7.3,306.7,26.7,10,10,2022-04-14T05:40:28,2022-04-14T18:28:05,0.42,"Rain, Partially cloudy","Clearing in the afternoon with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-15,30.3,15.5,23.1,28.7,15.5,22.6,6.5,37.8,0,0,0,,0,0,22.3,20.5,320.8,1010.8,27.1,7.7,334.8,29,10,10,2022-04-15T05:39:26,2022-04-15T18:28:38,0.45,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-16,30.8,15,22.7,28.8,15,22.2,4.5,35.9,0,0,0,,0,0,23.8,26.5,288.4,1010.8,26.3,8.2,338.9,29.3,10,10,2022-04-16T05:38:25,2022-04-16T18:29:10,0.48,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-04-17,30.3,14.6,22.4,28.4,14.6,21.9,3.6,34.1,0,0,0,,0,0,15.1,25.9,301.4,1012.5,26,7.5,336.4,29.1,10,10,2022-04-17T05:37:25,2022-04-17T18:29:43,0.5,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-18,31,14.8,22.4,29.7,14.8,22.1,10,48.1,0,0,0,,0,0,16.2,20.5,205,1014.7,29.4,6,335.8,29,10,10,2022-04-18T05:36:25,2022-04-18T18:30:15,0.55,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-19,28.4,17.5,21.8,28.8,17.5,21.9,15.4,68.4,0,0,0,,0,0,13.7,23.5,305.8,1015.8,60.9,4.5,266.5,22.9,10,10,2022-04-19T05:35:26,2022-04-19T18:30:48,0.59,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-20,25.3,15.4,19.7,25.3,15.4,19.7,15.9,80.1,4,100,16.67,rain,0,0,9.7,16.6,114.5,1015,71.2,5.1,150,13.1,9,10,2022-04-20T05:34:27,2022-04-20T18:31:21,0.62,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-21,29,17.6,22.4,29.3,17.6,22.5,16.4,71.2,0.4,100,8.33,rain,0,0,9.7,16.6,239.4,1015.2,58.7,6.6,177.9,15.3,8,10,2022-04-21T05:33:30,2022-04-21T18:31:54,0.66,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-22,28.2,16,21.7,28.4,16,21.7,15.2,68.7,0,0,0,rain,0,0,18.4,39.4,284.1,1015.2,51.5,6.6,270.4,23.5,10,10,2022-04-22T05:32:32,2022-04-22T18:32:27,0.69,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-23,29.9,15,22.1,28.9,15,21.9,11.7,55.3,2,100,8.33,rain,0,0,16.9,22.3,295.5,1014.5,28.9,7.4,340.3,29.4,10,10,2022-04-23T05:31:36,2022-04-23T18:33:01,0.75,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-24,30.5,16,23.1,29,16,22.8,9.8,46.7,0,0,0,,0,0,19.1,24.1,281.1,1012.2,28.1,6.2,345.2,29.8,10,10,2022-04-24T05:30:41,2022-04-24T18:33:34,0.77,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-25,31.1,15.4,23.2,29.6,15.4,22.8,9.9,45.7,0,0,0,,0,0,13,17.5,246.7,1012.3,28.2,5.4,346.3,29.8,10,10,2022-04-25T05:29:46,2022-04-25T18:34:08,0.8,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-26,32.2,16,23.6,31.1,16,23.2,11.3,49.3,0,0,0,,0,0,19.4,24.1,262.4,1012.5,31.8,5.5,343.8,29.5,10,10,2022-04-26T05:28:52,2022-04-26T18:34:42,0.84,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-27,30.1,16.6,23.5,29.5,16.6,23.3,12,50.6,0,0,0,,0,0,12.6,22.3,258.3,1013.2,27.3,6.7,340.9,29.4,10,10,2022-04-27T05:27:59,2022-04-27T18:35:16,0.87,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-04-28,29.5,17.8,23.7,29.7,17.8,23.8,15.6,61.9,0,0,0,,0,0,12.2,20.7,259.6,1015.1,39.3,5.6,339.6,29.3,10,10,2022-04-28T05:27:06,2022-04-28T18:35:50,0.91,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-29,27,18,21.2,27.3,18,21.2,15.4,70.7,0,0,0,,0,0,13,20.5,174.6,1014.2,60.4,5.8,297.8,25.9,10,10,2022-04-29T05:26:15,2022-04-29T18:36:24,0.94,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-04-30,22,16.4,18.5,22,16.4,18.5,15.6,83.9,10,100,16.67,rain,0,0,48.2,14.8,118.4,1013.1,76.3,6.2,193.8,16.8,10,10,2022-04-30T05:25:25,2022-04-30T18:36:58,0.98,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-01,28.3,16,21.3,29.1,16,21.3,15.6,72.3,1,100,8.33,rain,0,0,18.4,19.3,243.8,1012.5,57.1,6.5,250.7,21.7,10,10,2022-05-01T05:24:35,2022-05-01T18:37:32,0,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-02,29,16,19.3,28.8,16,19.3,16.2,84.3,0,0,0,rain,0,0,15.1,22.3,95,1013.2,82.1,5.1,142.1,12.3,10,10,2022-05-02T05:23:47,2022-05-02T18:38:07,0.05,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-03,26.3,14,20.3,26.3,14,20.3,15.7,77.2,88,100,8.33,rain,0,0,14,16.6,217.4,1013.5,56.8,7.5,173.5,15.1,8,10,2022-05-03T05:22:59,2022-05-03T18:38:41,0.08,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-04,27,18.4,21.2,27.5,18.4,21.2,17.1,78.1,0,0,0,rain,0,0,10.8,14.8,246.4,1015.3,82.2,7,167,14.4,7,10,2022-05-04T05:22:12,2022-05-04T18:39:16,0.11,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-05,26.8,15.6,21,27.5,15.6,21,16,75,52,100,8.33,rain,0,0,9.4,16.6,250.4,1014.1,68.1,10.2,258.1,22.2,10,10,2022-05-05T05:21:27,2022-05-05T18:39:51,0.14,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-05-06,24,17.5,20.7,24,17.5,20.7,16.7,78.3,1.4,100,8.33,rain,0,0,8.6,18.4,122.1,1014.9,75.7,8.2,294.7,25.4,9,10,2022-05-06T05:20:42,2022-05-06T18:40:26,0.18,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-05-07,27,17,20.4,27.3,17,20.5,16.6,80.5,0,0,0,rain,0,0,13.3,24.1,194.5,1015.3,72.2,7.1,251,21.6,10,10,2022-05-07T05:19:59,2022-05-07T18:41:00,0.21,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-08,27,18,20.9,27.3,18,20.9,17.2,81.4,2.4,100,8.33,rain,0,0,10.1,25.9,174.3,1014.8,85.5,7.4,210.1,18.2,9,10,2022-05-08T05:19:17,2022-05-08T18:41:35,0.24,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-09,27,17,21.6,27.3,17,21.6,16.1,73.8,59.6,100,8.33,rain,0,0,9.4,14.8,166.5,1014.5,75.2,6.8,213.3,18.4,9,10,2022-05-09T05:18:35,2022-05-09T18:42:10,0.25,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-10,27,18.6,22.6,27.9,18.6,22.7,17.5,74.1,46.8,100,8.33,rain,0,0,11.9,23.6,269.7,1013.9,69.9,6.4,282.5,24.1,10,10,2022-05-10T05:17:55,2022-05-10T18:42:45,0.31,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-11,27,18,21.4,28.2,18,21.4,18.2,83.4,18,100,16.67,rain,0,0,8.3,20.5,97.2,1012.5,73.2,7.3,253.3,21.8,9,10,2022-05-11T05:17:16,2022-05-11T18:43:20,0.34,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-12,28.1,17.8,22.6,29.1,17.8,22.7,18.2,78.2,0.4,100,8.33,rain,0,0,9.4,16.6,226.6,1011.4,53.4,7.4,263,22.7,9,10,2022-05-12T05:16:38,2022-05-12T18:43:55,0.37,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-13,27.6,19.8,23.7,29.2,19.8,23.9,18.9,75.7,2.8,100,8.33,rain,0,0,9.7,18.4,248.9,1007.5,63.4,7.3,236.9,20.4,10,10,2022-05-13T05:16:02,2022-05-13T18:44:30,0.4,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-14,28,18.9,23.1,29.3,18.9,23.2,19.1,79.7,15.2,100,8.33,rain,0,0,14.8,24.1,172.2,1008.4,75.7,6.2,186.5,16,9,10,2022-05-14T05:15:26,2022-05-14T18:45:05,0.44,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-15,25,21,22.7,25,21,22.7,20.3,86.6,0,0,0,,0,0,10.1,13,163.8,1010.9,86.1,5.7,181,15.6,9,10,2022-05-15T05:14:52,2022-05-15T18:45:39,0.47,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-05-16,29.2,19,22.7,32.1,19,23.1,19.6,84.3,28.4,100,8.33,rain,0,0,16.9,16.6,292.5,1010.8,80.5,6,279,24.3,10,10,2022-05-16T05:14:19,2022-05-16T18:46:14,0.5,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-17,30.4,17,23.7,30.4,17,23.6,16.2,67.2,8.6,100,8.33,rain,0,0,22.7,31.7,305.3,1010.2,34,7.4,338.8,29.4,10,10,2022-05-17T05:13:47,2022-05-17T18:46:49,0.54,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-18,30,18.8,23.9,29.6,18.8,23.8,14,55.6,0,0,0,rain,0,0,20.9,33.9,323,1011.7,46.8,8.3,286.9,24.6,10,10,2022-05-18T05:13:16,2022-05-18T18:47:23,0.57,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-05-19,29.2,17,23.3,29.3,17,23.4,15.9,65,0,0,0,,0,0,29.2,24.1,282.4,1011.5,42.4,6.8,287.6,24.9,10,10,2022-05-19T05:12:47,2022-05-19T18:47:57,0.61,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-20,28,17,21.9,29.3,17,22,17.1,76.1,14,100,8.33,rain,0,0,57.6,26.7,93.3,1010.7,73,7.2,192.9,16.4,8,10,2022-05-20T05:12:19,2022-05-20T18:48:31,0.64,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-21,28.8,16.8,21.9,29.1,16.8,21.9,16.5,74,18,100,8.33,rain,0,0,18.4,25.8,257.3,1006.5,51.7,8,239.2,20.7,10,10,2022-05-21T05:11:52,2022-05-21T18:49:05,0.68,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-22,25,15.7,20.1,25,15.7,20.1,15.9,78.4,15.4,100,16.67,rain,0,0,15.8,26.5,82.4,1006.7,73.1,7.8,263.6,22.7,10,10,2022-05-22T05:11:26,2022-05-22T18:49:39,0.71,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-23,26,16,20.2,26,16,20.2,16.2,78.9,32.8,100,16.67,rain,0,0,9.7,17.2,87.8,1009.1,61.9,7.8,162.7,13.9,10,10,2022-05-23T05:11:02,2022-05-23T18:50:12,0.75,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-24,25,17.8,21.5,25,17.8,21.5,16.2,73.1,0.1,100,4.17,rain,0,0,9.7,14.8,135.9,1012.3,73.1,8.1,227,19.6,10,10,2022-05-24T05:10:39,2022-05-24T18:50:45,0.78,"Rain, Partially cloudy","Partly cloudy throughout the day with afternoon rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-05-25,25,16,19.9,25,16,19.9,17,84.5,0,0,0,rain,0,0,7.2,14.8,228.7,1013.5,82,6.3,169.7,14.7,8,10,2022-05-25T05:10:17,2022-05-25T18:51:18,0.82,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-26,26.5,15.8,20,26.5,15.8,20,15.6,79,143,100,12.5,rain,0,0,7.2,16.6,208,1011.1,63,8.3,221.3,19.3,9,10,2022-05-26T05:09:57,2022-05-26T18:51:50,0.85,"Rain, Partially cloudy","Becoming cloudy in the afternoon with rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-05-27,27,15,20.4,27.9,15,20.4,16.7,81.2,42.6,100,8.33,rain,0,0,9.4,20.5,175.6,1009.5,49.2,7.2,199,17.1,8,10,2022-05-27T05:09:38,2022-05-27T18:52:22,0.89,"Rain, Partially cloudy","Becoming cloudy in the afternoon with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-28,25,19,20.6,25,19,20.6,18.3,87.5,0,0,0,rain,0,0,9.4,5.4,196.1,1009.2,71.2,6,162.8,14.1,8,10,2022-05-28T05:09:20,2022-05-28T18:52:54,0.92,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-29,25.9,18.9,21.7,25.9,18.9,21.7,19,85.4,10,100,8.33,rain,0,0,8.3,20.5,178.4,1008.8,80.1,5.8,215.9,18.5,8,10,2022-05-29T05:09:04,2022-05-29T18:53:25,0.96,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-30,27.4,20,22.9,28.6,20,23,19.8,83.6,2.8,100,8.33,rain,0,0,10.1,59.4,151.7,1009.9,78.7,6,308.4,26.7,9,10,2022-05-30T05:08:49,2022-05-30T18:53:56,0,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-05-31,26,20.3,22.4,26,20.3,22.4,20,86.5,13.8,100,8.33,rain,0,0,11.2,11.2,124.2,1010,78.1,6.3,233.3,20.3,9,10,2022-05-31T05:08:35,2022-05-31T18:54:26,0.03,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-01,27,19,22.9,28.4,19,23,19.3,81.7,0,0,0,rain,0,0,13.7,13,254.8,1010,62.9,7,258,22.3,10,10,2022-06-01T05:08:23,2022-06-01T18:54:56,0.06,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-06-02,28.8,19,23.7,31.4,19,24.2,19.7,79.5,0,0,0,,0,0,11.2,20.5,201.3,1009.8,65.6,5.6,274.8,23.9,10,10,2022-06-02T05:08:12,2022-06-02T18:55:26,0.09,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-03,27,21,23.8,28.5,21,24,20,80.2,0,0,0,,0,0,10.1,24.5,301,1009.1,79,6.6,205.3,17.7,10,10,2022-06-03T05:08:02,2022-06-03T18:55:54,0.13,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-04,27,20.5,23.1,28.6,20.5,23.3,19.8,82.2,20,100,16.67,rain,0,0,14,20.9,108.3,1009.7,87,6.7,332.8,28.7,10,10,2022-06-04T05:07:53,2022-06-04T18:56:22,0.16,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-06-05,26.9,20.5,22.1,29,20.5,22.2,21,93.6,33.8,100,8.33,rain,0,0,14.8,22.3,87.7,1010.4,82,4.9,208.5,18,10,10,2022-06-05T05:07:46,2022-06-05T18:56:50,0.19,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-06,27,20.6,23.5,29.2,20.6,23.9,21.3,88.1,0,0,0,rain,0,0,8.6,16.4,243.3,1009.7,84.7,5,192.7,16.6,9,10,2022-06-06T05:07:40,2022-06-06T18:57:17,0.23,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-07,26.6,21,23.7,26.6,21,23.7,21,85.3,1.2,100,8.33,rain,0,0,9.4,16.4,316.5,1009.2,83.6,5.6,197.6,17,9,10,2022-06-07T05:07:36,2022-06-07T18:57:43,0.25,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-08,26.9,20,22.9,29.2,20,23,21.1,90.4,65,100,16.67,rain,0,0,11.5,17.5,234.9,1008.8,83.3,5.3,222.5,19.2,10,10,2022-06-08T05:07:32,2022-06-08T18:58:08,0.29,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-09,25.4,19.9,22.5,25.4,19.9,22.5,21.2,92.5,17,100,16.67,rain,0,0,11.2,13.2,174.4,1008.1,88.7,5.2,205,17.7,9,10,2022-06-09T05:07:30,2022-06-09T18:58:33,0.33,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-10,29,20,24.3,30.3,20,24.7,20.5,80.3,2.2,100,8.33,rain,0,0,12.6,16.6,265.8,1008.1,88.2,6.5,257.9,22.2,9,10,2022-06-10T05:07:29,2022-06-10T18:58:57,0.36,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-06-11,28.2,21,24.7,30.7,21,25.4,20.7,79.2,0,0,0,rain,0,0,11.2,20.6,262.2,1008.7,74.2,6,236.3,20.5,10,10,2022-06-11T05:07:30,2022-06-11T18:59:20,0.39,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-12,28,21,24.1,29.3,21,24.5,20,78.8,0.1,100,4.17,rain,0,0,18,13.3,118.7,1009.8,71.9,7.4,204.6,17.7,10,10,2022-06-12T05:07:32,2022-06-12T18:59:42,0.43,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-06-13,29,19.5,23.5,31.8,19.5,24,20.6,85.1,10,100,8.33,rain,0,0,12.6,14.8,106.7,1011.2,79.5,6.6,202.8,17.5,9,10,2022-06-13T05:07:35,2022-06-13T19:00:03,0.46,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-14,28.5,20,23.6,30.7,20,24.2,21.4,88.7,103.2,100,16.67,rain,0,0,11.9,13.6,166.4,1009.6,89.1,5.1,184.3,16,9,10,2022-06-14T05:07:39,2022-06-14T19:00:24,0.5,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-15,27,20,22.8,28.9,20,22.9,21.1,90.8,109.8,100,16.67,rain,0,0,13.7,29.1,215.9,1009,87.6,5.6,195.2,16.6,9,10,2022-06-15T05:07:44,2022-06-15T19:00:44,0.53,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-16,29.2,21,24.3,32.6,21,24.9,21.2,83.6,2,100,8.33,rain,0,0,11.9,22.3,236.6,1009.6,82.3,6.3,312.8,27,10,10,2022-06-16T05:07:51,2022-06-16T19:01:02,0.56,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-17,29.4,19.6,24,30.9,19.6,24.4,19.1,75.6,10,100,8.33,rain,0,0,11.9,18.4,289.7,1009.2,62.2,8.5,297.1,25.6,10,10,2022-06-17T05:07:58,2022-06-17T19:01:20,0.59,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-06-18,28.7,19,23.5,31.2,19,23.8,19.4,79.3,30,100,8.33,rain,0,0,12.6,18.4,234.4,1009.6,75.3,7,330.9,28.5,10,10,2022-06-18T05:08:07,2022-06-18T19:01:36,0.63,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-19,28.8,19,23.7,31.7,19,24.1,19.2,77.2,52,100,8.33,rain,0,0,12.6,14.8,265.2,1009.2,71,7.7,329.3,28.5,10,10,2022-06-19T05:08:17,2022-06-19T19:01:52,0.66,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-20,27.6,21,23.1,28.8,21,23.2,18.5,75.5,0,0,0,rain,0,0,10.8,18.4,238.5,1007.8,77.8,7.1,271.4,23.5,10,10,2022-06-20T05:08:28,2022-06-20T19:02:06,0.7,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-21,27,20,22.4,27.9,20,22.4,19.3,83.5,50.6,100,8.33,rain,0,0,6.5,20.9,154.3,1011.9,84.7,6.6,223.1,19.4,9,10,2022-06-21T05:08:40,2022-06-21T19:02:20,0.75,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-22,29,20,23.8,30.8,20,24.2,20.5,82.8,15,100,8.33,rain,0,0,8.3,25.2,193.5,1011.9,83.7,7.3,263,22.8,8,10,2022-06-22T05:08:53,2022-06-22T19:02:32,0.77,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-23,29,21,24.3,31.5,21,24.8,20.5,80.2,0,0,0,rain,0,0,6.5,14.8,262.8,1012.5,86.1,7.3,256.5,22,7,10,2022-06-23T05:09:07,2022-06-23T19:02:43,0.8,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-24,28.1,20.7,23.7,30.8,20.7,24.1,21,85.4,122.4,100,16.67,rain,0,0,7.9,27.2,219.7,1010.9,87.9,5.5,231.8,20.2,7,30,2022-06-24T05:09:22,2022-06-24T19:02:53,0.83,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-25,28,20.8,23.8,29.7,20.8,24.1,20.3,81.4,8,100,16.67,rain,0,0,7.2,23.6,224.4,1010.1,85.9,6.4,164.7,14.3,6,10,2022-06-25T05:09:39,2022-06-25T19:03:02,0.87,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-26,28.2,20.6,23.7,30.9,20.6,24,21,85.3,49.2,100,16.67,rain,0,0,6.5,20,197,1012.1,85.4,6.3,122.3,10.5,7,10,2022-06-26T05:09:56,2022-06-26T19:03:10,0.9,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-27,27,20.6,23.2,28.5,20.6,23.2,20.6,85.8,28.4,100,8.33,rain,0,0,7.9,14.8,256.9,1012.3,87.4,7.4,81.5,7,3,10,2022-06-27T05:10:14,2022-06-27T19:03:16,0.94,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-06-28,26,21,23.1,26,21,23.1,20.9,88,8.2,100,16.67,rain,0,0,5,16.6,231.7,1009.8,89,6.2,29.5,2.6,1,10,2022-06-28T05:10:33,2022-06-28T19:03:22,0.97,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2022-06-29,23,19.7,21.3,23,19.7,21.3,20.5,94.8,49.8,100,8.33,rain,0,0,11.2,11.2,122.7,1008.6,87.4,6.9,26.7,2.3,1,10,2022-06-29T05:10:52,2022-06-29T19:03:26,0,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-06-30,28,20,23.6,30.1,20,23.9,19.9,80.5,0,0,0,rain,0,0,7.2,20.5,194.8,1009.6,84.4,7.9,225.5,19.4,8,10,2022-06-30T05:11:13,2022-06-30T19:03:28,0.04,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT"
